L,H,window_id,model,ticker,val_origin_start,val_origin_end,RMSE,MAE,Directional_Accuracy
21,1,4,Historical Mean,GXG,2022-12-05,2023-12-29,0.01517173165413246,0.012043047547814333,0.49814126394052044
21,1,4,AR Linear,ECH,2022-12-05,2023-12-29,0.016363974671611693,0.012191468000621488,0.4721189591078067
21,1,4,AR Linear,EWW,2022-12-05,2023-12-29,0.013399843264168411,0.010395752052778155,0.5055762081784386
21,1,4,AR Linear,EWZ,2022-12-05,2023-12-29,0.017106020520545853,0.013265757922984608,0.45353159851301117
21,1,4,AR Linear,GXG,2022-12-05,2023-12-29,0.014661299810506226,0.011559542532129352,0.5315985130111525
21,1,4,ARIMA,ECH,2022-12-05,2023-12-29,0.018241271718561904,0.013593195875586769,0.4795539033457249
21,1,4,ARIMA,EWW,2022-12-05,2023-12-29,0.015384548578664685,0.011786539704605555,0.5278810408921933
21,1,4,ARIMA,EWZ,2022-12-05,2023-12-29,0.01826490632010555,0.014508880272010208,0.4758364312267658
21,1,4,ARIMA,GXG,2022-12-05,2023-12-29,0.018020938470674975,0.012863674757180019,0.43866171003717475
21,1,4,ARCH,ECH,2022-12-05,2023-12-29,0.01625609425921211,0.012060180537362226,0.45353159851301117
21,1,4,ARCH,EWW,2022-12-05,2023-12-29,0.013353488633276758,0.010358100241527873,0.4944237918215613
21,1,4,ARCH,EWZ,2022-12-05,2023-12-29,0.016864992336994847,0.013116565003920047,0.4758364312267658
21,1,4,ARCH,GXG,2022-12-05,2023-12-29,0.014613521216791627,0.011472137518140786,0.550185873605948
21,1,4,GARCH,ECH,2022-12-05,2023-12-29,0.01625303919545709,0.012091996184845364,0.45353159851301117
21,1,4,GARCH,EWW,2022-12-05,2023-12-29,0.013391956376599306,0.010392232303450549,0.4944237918215613
21,1,4,GARCH,EWZ,2022-12-05,2023-12-29,0.01945492693468005,0.014927486243695524,0.4758364312267658
21,1,4,GARCH,GXG,2022-12-05,2023-12-29,0.0161078219570078,0.012674097180489553,0.550185873605948
21,1,4,VAR,ECH,2022-12-05,2023-12-29,0.016346458667775437,0.012180693692087751,0.4795539033457249
21,1,4,VAR,EWW,2022-12-05,2023-12-29,0.01341535113359772,0.01032323906483285,0.49814126394052044
21,1,4,VAR,EWZ,2022-12-05,2023-12-29,0.01676456881010726,0.013033868298725455,0.4795539033457249
21,1,4,VAR,GXG,2022-12-05,2023-12-29,0.014777769304956381,0.011619962371605957,0.5241635687732342
21,1,4,Ridge,ECH,2022-12-05,2023-12-29,0.016392562192852095,0.012137427672199755,0.550185873605948
21,1,4,Ridge,EWW,2022-12-05,2023-12-29,0.013895669168916951,0.010681638233598004,0.5613382899628253
21,1,4,Ridge,EWZ,2022-12-05,2023-12-29,0.01793758062270199,0.01374826507586163,0.49814126394052044
21,1,4,Ridge,GXG,2022-12-05,2023-12-29,0.015028205833347684,0.011945557591513683,0.5353159851301115
21,1,4,MLP,ECH,2022-12-05,2023-12-29,0.10217003514212644,0.08033503718180426,0.5241635687732342
21,1,4,MLP,EWW,2022-12-05,2023-12-29,0.10115141739898051,0.08030633761825362,0.45353159851301117
21,1,4,MLP,EWZ,2022-12-05,2023-12-29,0.10204690640881767,0.07576441096219304,0.5130111524163569
21,1,4,MLP,GXG,2022-12-05,2023-12-29,0.09496996898211288,0.0673878345432244,0.49814126394052044
21,1,4,Random Forest,ECH,2022-12-05,2023-12-29,0.01628459105778938,0.012129064456861481,0.4944237918215613
21,1,4,Random Forest,EWW,2022-12-05,2023-12-29,0.01320414844086826,0.010201686558050439,0.587360594795539
21,1,4,Random Forest,EWZ,2022-12-05,2023-12-29,0.016708533310069783,0.012932756723702287,0.5130111524163569
21,1,4,Random Forest,GXG,2022-12-05,2023-12-29,0.014645960259249398,0.011582793975750382,0.4944237918215613
21,1,4,Diffusion,ECH,2022-12-05,2023-12-29,0.016305884629466704,0.012244353160983384,0.45724907063197023
21,1,4,Diffusion,EWW,2022-12-05,2023-12-29,0.013831844452594064,0.010887889515019863,0.43866171003717475
21,1,4,Diffusion,EWZ,2022-12-05,2023-12-29,0.016754343198331648,0.013057724988329262,0.4944237918215613
21,1,4,Diffusion,GXG,2022-12-05,2023-12-29,0.014817249165515784,0.011750311302933096,0.44609665427509293
21,5,0,Random Walk,ECH,2019-12-30,2021-01-21,0.06087381903358861,0.04172280904275016,0.0
21,5,0,Random Walk,EWW,2019-12-30,2021-01-21,0.058206625819059415,0.04049391981814774,0.0
21,5,0,Random Walk,EWZ,2019-12-30,2021-01-21,0.07727760457640867,0.05266654161835933,0.0
21,5,0,Random Walk,GXG,2019-12-30,2021-01-21,0.08632090580875401,0.05239989085286413,0.0
21,5,0,Historical Mean,ECH,2019-12-30,2021-01-21,0.06089055417440394,0.042010215703732555,0.5410447761194029
21,5,0,Historical Mean,EWW,2019-12-30,2021-01-21,0.05714653448030014,0.04020087200956957,0.5559701492537313
21,5,0,Historical Mean,EWZ,2019-12-30,2021-01-21,0.07715952637736474,0.052754563324183844,0.5111940298507462
21,5,0,Historical Mean,GXG,2019-12-30,2021-01-21,0.08707303070633589,0.05326572254170633,0.4701492537313433
21,5,0,AR Linear,ECH,2019-12-30,2021-01-21,0.06071481826780469,0.04183356763859749,0.47761194029850745
21,5,0,AR Linear,EWW,2019-12-30,2021-01-21,0.05924044190314358,0.040469275211236715,0.5559701492537313
21,5,0,AR Linear,EWZ,2019-12-30,2021-01-21,0.07790471034247126,0.05307567837457902,0.48880597014925375
21,5,0,AR Linear,GXG,2019-12-30,2021-01-21,0.08529243965410713,0.051970180665662176,0.5708955223880597
21,5,0,ARIMA,ECH,2019-12-30,2021-01-21,0.06083925661698816,0.04185931060283713,0.5
21,5,0,ARIMA,EWW,2019-12-30,2021-01-21,0.05622345562502626,0.04043286976716517,0.5111940298507462
21,5,0,ARIMA,EWZ,2019-12-30,2021-01-21,0.07677438988942172,0.052689483456128526,0.503731343283582
21,5,0,ARIMA,GXG,2019-12-30,2021-01-21,0.0866257181777463,0.05234666376959803,0.5298507462686567
21,5,0,ARCH,ECH,2019-12-30,2021-01-21,0.06072433679939248,0.0418394286543938,0.48507462686567165
21,5,0,ARCH,EWW,2019-12-30,2021-01-21,0.05810104291509928,0.040519097692274096,0.4925373134328358
21,5,0,ARCH,EWZ,2019-12-30,2021-01-21,0.07736938107393226,0.05270138158192032,0.48880597014925375
21,5,0,ARCH,GXG,2019-12-30,2021-01-21,0.08546266131664486,0.05205233979445093,0.5671641791044776
21,5,0,GARCH,ECH,2019-12-30,2021-01-21,0.06110620415106643,0.04261266003260301,0.48507462686567165
21,5,0,GARCH,EWW,2019-12-30,2021-01-21,0.058235302124652624,0.040842295948257445,0.4925373134328358
21,5,0,GARCH,EWZ,2019-12-30,2021-01-21,0.07782126233637021,0.052900301923123665,0.48880597014925375
21,5,0,GARCH,GXG,2019-12-30,2021-01-21,0.08420251151793862,0.05191070788348905,0.5671641791044776
21,5,0,VAR,ECH,2019-12-30,2021-01-21,0.06077932055364375,0.041933717769562895,0.48880597014925375
21,5,0,VAR,EWW,2019-12-30,2021-01-21,0.05825432594139575,0.04058841687531054,0.4925373134328358
21,5,0,VAR,EWZ,2019-12-30,2021-01-21,0.07755530681592798,0.05279753090622819,0.4664179104477612
21,5,0,VAR,GXG,2019-12-30,2021-01-21,0.08553689483442405,0.0521501117803596,0.5522388059701493
21,5,0,Ridge,ECH,2019-12-30,2021-01-21,0.06202485002797063,0.04323511523495397,0.5149253731343284
21,5,0,Ridge,EWW,2019-12-30,2021-01-21,0.06086996893542479,0.041032201376990485,0.6007462686567164
21,5,0,Ridge,EWZ,2019-12-30,2021-01-21,0.08489774659612642,0.05899267251113686,0.47761194029850745
21,5,0,Ridge,GXG,2019-12-30,2021-01-21,0.08914847780905034,0.055066248088367124,0.5708955223880597
21,5,0,MLP,ECH,2019-12-30,2021-01-21,0.3582654604671603,0.2358255656161351,0.48880597014925375
21,5,0,MLP,EWW,2019-12-30,2021-01-21,0.41420716248601364,0.3006733774570162,0.5373134328358209
21,5,0,MLP,EWZ,2019-12-30,2021-01-21,0.48392813235465815,0.30888217177820576,0.48134328358208955
21,5,0,MLP,GXG,2019-12-30,2021-01-21,0.3334617213666485,0.20820630060790654,0.48880597014925375
21,5,0,Random Forest,ECH,2019-12-30,2021-01-21,0.06059769580998356,0.041393461381792535,0.5522388059701493
21,5,0,Random Forest,EWW,2019-12-30,2021-01-21,0.058472130477986675,0.04002320859930449,0.5634328358208955
21,5,0,Random Forest,EWZ,2019-12-30,2021-01-21,0.07760977678385249,0.05279876709223465,0.48507462686567165
21,5,0,Random Forest,GXG,2019-12-30,2021-01-21,0.08622042327003124,0.051569638972331036,0.585820895522388
21,5,0,Diffusion,ECH,2019-12-30,2021-01-21,0.06074045611233964,0.041612743700617766,0.5485074626865671
21,5,0,Diffusion,EWW,2019-12-30,2021-01-21,0.059129628145536905,0.03994705708162584,0.5522388059701493
21,5,0,Diffusion,EWZ,2019-12-30,2021-01-21,0.07848370751158269,0.05269249794065768,0.4962686567164179
21,5,0,Diffusion,GXG,2019-12-30,2021-01-21,0.0863428742863498,0.052284487931207865,0.5298507462686567
21,5,1,Random Walk,ECH,2020-09-22,2021-10-13,0.03856716168060838,0.03031283926543467,0.0
21,5,1,Random Walk,EWW,2020-09-22,2021-10-13,0.03037766684821176,0.02359653402137074,0.0
21,5,1,Random Walk,EWZ,2020-09-22,2021-10-13,0.04163763319352031,0.03218342709222122,0.0
21,5,1,Random Walk,GXG,2020-09-22,2021-10-13,0.037002565897892255,0.028420193638872094,0.0
21,5,1,Historical Mean,ECH,2020-09-22,2021-10-13,0.038457194287238074,0.030137632648345163,0.5485074626865671
21,5,1,Historical Mean,EWW,2020-09-22,2021-10-13,0.03038996529477358,0.02361584572055023,0.5485074626865671
21,5,1,Historical Mean,EWZ,2020-09-22,2021-10-13,0.04130003967572663,0.03183720096866086,0.5932835820895522
21,5,1,Historical Mean,GXG,2020-09-22,2021-10-13,0.036595180777786715,0.02806680119673481,0.5671641791044776
21,5,1,AR Linear,ECH,2020-09-22,2021-10-13,0.03886373071263099,0.030681972553048952,0.4626865671641791
21,5,1,AR Linear,EWW,2020-09-22,2021-10-13,0.03095620052155158,0.023913232206941824,0.47761194029850745
21,5,1,AR Linear,EWZ,2020-09-22,2021-10-13,0.04178984419426167,0.03213597707399944,0.5410447761194029
21,5,1,AR Linear,GXG,2020-09-22,2021-10-13,0.03713822472534865,0.0285353974271554,0.5447761194029851
21,5,1,ARIMA,ECH,2020-09-22,2021-10-13,0.039609111011897485,0.03126517839744137,0.5261194029850746
21,5,1,ARIMA,EWW,2020-09-22,2021-10-13,0.03489399310837757,0.02719000465394944,0.47388059701492535
21,5,1,ARIMA,EWZ,2020-09-22,2021-10-13,0.04336316412741309,0.033250440655956726,0.4962686567164179
21,5,1,ARIMA,GXG,2020-09-22,2021-10-13,0.037143715600936655,0.028414621178764764,0.5634328358208955
21,5,1,ARCH,ECH,2020-09-22,2021-10-13,0.03855440644070793,0.03031856844344687,0.4664179104477612
21,5,1,ARCH,EWW,2020-09-22,2021-10-13,0.03046295884292739,0.02366291244287161,0.458955223880597
21,5,1,ARCH,EWZ,2020-09-22,2021-10-13,0.041591998600652186,0.03214007128559724,0.5111940298507462
21,5,1,ARCH,GXG,2020-09-22,2021-10-13,0.03688124389571696,0.028354688267074976,0.5373134328358209
21,5,1,GARCH,ECH,2020-09-22,2021-10-13,0.038549690131361,0.03036682871444498,0.4664179104477612
21,5,1,GARCH,EWW,2020-09-22,2021-10-13,0.030774592289242793,0.023871968222204023,0.458955223880597
21,5,1,GARCH,EWZ,2020-09-22,2021-10-13,0.04324612189375187,0.033255870359586416,0.5111940298507462
21,5,1,GARCH,GXG,2020-09-22,2021-10-13,0.03712604538796278,0.028589114550691266,0.5373134328358209
21,5,1,VAR,ECH,2020-09-22,2021-10-13,0.03861951315825872,0.030425983759264325,0.43656716417910446
21,5,1,VAR,EWW,2020-09-22,2021-10-13,0.030826505617475027,0.02393205393036582,0.43656716417910446
21,5,1,VAR,EWZ,2020-09-22,2021-10-13,0.041584681059549274,0.03210856215711189,0.5373134328358209
21,5,1,VAR,GXG,2020-09-22,2021-10-13,0.03709651742156626,0.028555945332605633,0.5
21,5,1,Ridge,ECH,2020-09-22,2021-10-13,0.03832947322101949,0.02912430415290897,0.5895522388059702
21,5,1,Ridge,EWW,2020-09-22,2021-10-13,0.029639624211790023,0.023200734220036687,0.5932835820895522
21,5,1,Ridge,EWZ,2020-09-22,2021-10-13,0.0408015169138275,0.030976604161034513,0.5671641791044776
21,5,1,Ridge,GXG,2020-09-22,2021-10-13,0.03762909598026316,0.02870338835836793,0.6119402985074627
21,5,1,MLP,ECH,2020-09-22,2021-10-13,0.12231289759692292,0.0910427106679203,0.5149253731343284
21,5,1,MLP,EWW,2020-09-22,2021-10-13,0.11287678584740236,0.08769139075904084,0.5111940298507462
21,5,1,MLP,EWZ,2020-09-22,2021-10-13,0.19841612366836775,0.15104881459430033,0.5335820895522388
21,5,1,MLP,GXG,2020-09-22,2021-10-13,0.16846955958861287,0.1283666143325234,0.5111940298507462
21,5,1,Random Forest,ECH,2020-09-22,2021-10-13,0.03862718920870996,0.030291039995028864,0.48507462686567165
21,5,1,Random Forest,EWW,2020-09-22,2021-10-13,0.03125521998771079,0.024286568093244185,0.47388059701492535
21,5,1,Random Forest,EWZ,2020-09-22,2021-10-13,0.04203035079785064,0.03249966455590348,0.5074626865671642
21,5,1,Random Forest,GXG,2020-09-22,2021-10-13,0.037195362917818414,0.028624818934157713,0.4925373134328358
21,5,1,Diffusion,ECH,2020-09-22,2021-10-13,0.037300076969859604,0.02895669655637242,0.6268656716417911
21,5,1,Diffusion,EWW,2020-09-22,2021-10-13,0.027982124264452967,0.02162166319117295,0.6305970149253731
21,5,1,Diffusion,EWZ,2020-09-22,2021-10-13,0.04087427250357152,0.031265514607217514,0.5895522388059702
21,5,1,Diffusion,GXG,2020-09-22,2021-10-13,0.036242621201263675,0.02767739700442106,0.6007462686567164
21,5,2,Random Walk,ECH,2021-06-16,2022-07-08,0.046434085349941485,0.03802403192253162,0.0
21,5,2,Random Walk,EWW,2021-06-16,2022-07-08,0.029591776572083565,0.023905985221016397,0.0
21,5,2,Random Walk,EWZ,2021-06-16,2022-07-08,0.04480773235349261,0.03501699863900769,0.0
21,5,2,Random Walk,GXG,2021-06-16,2022-07-08,0.041332214398357645,0.030598751837591774,0.0
21,5,2,Historical Mean,ECH,2021-06-16,2022-07-08,0.047242244393032554,0.03844932103387876,0.48507462686567165
21,5,2,Historical Mean,EWW,2021-06-16,2022-07-08,0.03024058090713644,0.024439636570272632,0.3843283582089552
21,5,2,Historical Mean,EWZ,2021-06-16,2022-07-08,0.04512552292389129,0.034842835248241555,0.5671641791044776
21,5,2,Historical Mean,GXG,2021-06-16,2022-07-08,0.04146003765892658,0.030476880308572138,0.5298507462686567
21,5,2,AR Linear,ECH,2021-06-16,2022-07-08,0.04706452179801571,0.038312097599383234,0.4925373134328358
21,5,2,AR Linear,EWW,2021-06-16,2022-07-08,0.029658801212655444,0.024032020953629617,0.5149253731343284
21,5,2,AR Linear,EWZ,2021-06-16,2022-07-08,0.04470913707297018,0.03488862620228417,0.5111940298507462
21,5,2,AR Linear,GXG,2021-06-16,2022-07-08,0.040377705418949174,0.030069738338624346,0.5671641791044776
21,5,2,ARIMA,ECH,2021-06-16,2022-07-08,0.04706317347209309,0.03833918853839955,0.5485074626865671
21,5,2,ARIMA,EWW,2021-06-16,2022-07-08,0.03294921772354042,0.026585152512664266,0.48507462686567165
21,5,2,ARIMA,EWZ,2021-06-16,2022-07-08,0.0456436351056668,0.035542608514061456,0.458955223880597
21,5,2,ARIMA,GXG,2021-06-16,2022-07-08,0.041827729178124426,0.030680294210715702,0.5559701492537313
21,5,2,ARCH,ECH,2021-06-16,2022-07-08,0.04639788022432901,0.038015273437411574,0.4626865671641791
21,5,2,ARCH,EWW,2021-06-16,2022-07-08,0.029602893311709833,0.023911868578718267,0.503731343283582
21,5,2,ARCH,EWZ,2021-06-16,2022-07-08,0.04507019963558395,0.03530998708136717,0.4701492537313433
21,5,2,ARCH,GXG,2021-06-16,2022-07-08,0.04100544511349557,0.030421605148173773,0.5447761194029851
21,5,2,GARCH,ECH,2021-06-16,2022-07-08,0.04632430785756786,0.038011370001103335,0.4626865671641791
21,5,2,GARCH,EWW,2021-06-16,2022-07-08,0.02965933889496775,0.023941975174657265,0.503731343283582
21,5,2,GARCH,EWZ,2021-06-16,2022-07-08,0.04724824721956431,0.037155407383190904,0.4701492537313433
21,5,2,GARCH,GXG,2021-06-16,2022-07-08,0.04079270632825662,0.030571383640062372,0.5447761194029851
21,5,2,VAR,ECH,2021-06-16,2022-07-08,0.046309966900534946,0.03804651451915843,0.48507462686567165
21,5,2,VAR,EWW,2021-06-16,2022-07-08,0.02957876805817094,0.02398837707197343,0.4701492537313433
21,5,2,VAR,EWZ,2021-06-16,2022-07-08,0.04514531344674367,0.03539547346570953,0.4664179104477612
21,5,2,VAR,GXG,2021-06-16,2022-07-08,0.04098818321422265,0.03043227110346027,0.5410447761194029
21,5,2,Ridge,ECH,2021-06-16,2022-07-08,0.04857471599210947,0.03908410566956554,0.4552238805970149
21,5,2,Ridge,EWW,2021-06-16,2022-07-08,0.03177135023162526,0.025128274400886278,0.5111940298507462
21,5,2,Ridge,EWZ,2021-06-16,2022-07-08,0.04615703423740762,0.035417870961824256,0.5261194029850746
21,5,2,Ridge,GXG,2021-06-16,2022-07-08,0.04238871986094496,0.031532950496410514,0.5149253731343284
21,5,2,MLP,ECH,2021-06-16,2022-07-08,0.14474130645404604,0.11618144317831307,0.5634328358208955
21,5,2,MLP,EWW,2021-06-16,2022-07-08,0.16508759324007186,0.1326835099946869,0.5186567164179104
21,5,2,MLP,EWZ,2021-06-16,2022-07-08,0.20579854004779644,0.16815802930428225,0.4701492537313433
21,5,2,MLP,GXG,2021-06-16,2022-07-08,0.14885084859949715,0.1169994087713135,0.4664179104477612
21,5,2,Random Forest,ECH,2021-06-16,2022-07-08,0.04702878216547308,0.03850935683743411,0.4291044776119403
21,5,2,Random Forest,EWW,2021-06-16,2022-07-08,0.030081146028397048,0.02424442879188711,0.47761194029850745
21,5,2,Random Forest,EWZ,2021-06-16,2022-07-08,0.04550088008597009,0.035804009091373164,0.4664179104477612
21,5,2,Random Forest,GXG,2021-06-16,2022-07-08,0.04246646324432162,0.03164046033754585,0.40671641791044777
21,5,2,Diffusion,ECH,2021-06-16,2022-07-08,0.04667559563618185,0.03750931795712625,0.5186567164179104
21,5,2,Diffusion,EWW,2021-06-16,2022-07-08,0.030497926555020167,0.023963344088876862,0.6156716417910447
21,5,2,Diffusion,EWZ,2021-06-16,2022-07-08,0.04446493971642297,0.03420994488776515,0.6044776119402985
21,5,2,Diffusion,GXG,2021-06-16,2022-07-08,0.041229987029879386,0.03069980759013136,0.5447761194029851
21,5,3,Random Walk,ECH,2022-03-09,2023-03-31,0.0483334037841961,0.03946472927580317,0.0
21,5,3,Random Walk,EWW,2022-03-09,2023-03-31,0.03405442047540143,0.027667196238726755,0.0
21,5,3,Random Walk,EWZ,2022-03-09,2023-03-31,0.05264889645518723,0.04189505355462066,0.0
21,5,3,Random Walk,GXG,2022-03-09,2023-03-31,0.04784859487123457,0.03853008257988212,0.0
21,5,3,Historical Mean,ECH,2022-03-09,2023-03-31,0.04934210918252438,0.03997301011875953,0.48880597014925375
21,5,3,Historical Mean,EWW,2022-03-09,2023-03-31,0.03450359436453191,0.028000698981092195,0.4141791044776119
21,5,3,Historical Mean,EWZ,2022-03-09,2023-03-31,0.05356554668976087,0.04243591106816226,0.44029850746268656
21,5,3,Historical Mean,GXG,2022-03-09,2023-03-31,0.048138056720861716,0.038649867400057866,0.5111940298507462
21,5,3,AR Linear,ECH,2022-03-09,2023-03-31,0.0483850151226121,0.039493896284287115,0.5074626865671642
21,5,3,AR Linear,EWW,2022-03-09,2023-03-31,0.0341274237557384,0.027725249346961696,0.5335820895522388
21,5,3,AR Linear,EWZ,2022-03-09,2023-03-31,0.052943681047716684,0.042122756544150694,0.4626865671641791
21,5,3,AR Linear,GXG,2022-03-09,2023-03-31,0.04735180893396914,0.03829225344758372,0.5298507462686567
21,5,3,ARIMA,ECH,2022-03-09,2023-03-31,0.04983233119508824,0.04063202213114616,0.5149253731343284
21,5,3,ARIMA,EWW,2022-03-09,2023-03-31,0.03610558395790066,0.02881526506436849,0.503731343283582
21,5,3,ARIMA,EWZ,2022-03-09,2023-03-31,0.05316165893425372,0.04232066653943685,0.4962686567164179
21,5,3,ARIMA,GXG,2022-03-09,2023-03-31,0.04853983402230114,0.03894663977031242,0.47388059701492535
21,5,3,ARCH,ECH,2022-03-09,2023-03-31,0.04833963210233891,0.039477133455552996,0.4626865671641791
21,5,3,ARCH,EWW,2022-03-09,2023-03-31,0.034085941162517,0.027703271702115184,0.43283582089552236
21,5,3,ARCH,EWZ,2022-03-09,2023-03-31,0.05270674465127224,0.042226028990635975,0.4925373134328358
21,5,3,ARCH,GXG,2022-03-09,2023-03-31,0.04758897914422753,0.03839545433808844,0.5335820895522388
21,5,3,GARCH,ECH,2022-03-09,2023-03-31,0.048361729150757204,0.0395143459948025,0.4626865671641791
21,5,3,GARCH,EWW,2022-03-09,2023-03-31,0.03419698425563685,0.027819141121074455,0.43283582089552236
21,5,3,GARCH,EWZ,2022-03-09,2023-03-31,0.054437176336679015,0.04395991038270514,0.4925373134328358
21,5,3,GARCH,GXG,2022-03-09,2023-03-31,0.047713678805399035,0.03852263807029334,0.5335820895522388
21,5,3,VAR,ECH,2022-03-09,2023-03-31,0.048411379624045354,0.03954662449165552,0.5
21,5,3,VAR,EWW,2022-03-09,2023-03-31,0.03393211922632565,0.027547875655978393,0.5074626865671642
21,5,3,VAR,EWZ,2022-03-09,2023-03-31,0.05258145822069037,0.042122420910033695,0.4664179104477612
21,5,3,VAR,GXG,2022-03-09,2023-03-31,0.04736963196618357,0.038234906964796686,0.5708955223880597
21,5,3,Ridge,ECH,2022-03-09,2023-03-31,0.05189530102186004,0.042163016755357496,0.40298507462686567
21,5,3,Ridge,EWW,2022-03-09,2023-03-31,0.03641987504730207,0.029317161852883442,0.5149253731343284
21,5,3,Ridge,EWZ,2022-03-09,2023-03-31,0.05571059694129544,0.04461579524861009,0.4216417910447761
21,5,3,Ridge,GXG,2022-03-09,2023-03-31,0.050332343117687965,0.040704894915919304,0.47388059701492535
21,5,3,MLP,ECH,2022-03-09,2023-03-31,0.16943659600212757,0.1348791844350745,0.5
21,5,3,MLP,EWW,2022-03-09,2023-03-31,0.11420938629026826,0.08911205631188433,0.5597014925373134
21,5,3,MLP,EWZ,2022-03-09,2023-03-31,0.12146008508403743,0.0950746368046918,0.5
21,5,3,MLP,GXG,2022-03-09,2023-03-31,0.1270932472493715,0.10008509280730961,0.48507462686567165
21,5,3,Random Forest,ECH,2022-03-09,2023-03-31,0.048957958440442005,0.039940762946313435,0.458955223880597
21,5,3,Random Forest,EWW,2022-03-09,2023-03-31,0.034049716998103614,0.027733935645616454,0.503731343283582
21,5,3,Random Forest,EWZ,2022-03-09,2023-03-31,0.05281511849322379,0.042207255598373204,0.48134328358208955
21,5,3,Random Forest,GXG,2022-03-09,2023-03-31,0.048328328074711234,0.03906569696488104,0.48880597014925375
21,5,3,Diffusion,ECH,2022-03-09,2023-03-31,0.050008002806076715,0.04070662310720317,0.4664179104477612
21,5,3,Diffusion,EWW,2022-03-09,2023-03-31,0.0347700249330484,0.028137588309717014,0.503731343283582
21,5,3,Diffusion,EWZ,2022-03-09,2023-03-31,0.05455810825104936,0.04378419778372843,0.4253731343283582
21,5,3,Diffusion,GXG,2022-03-09,2023-03-31,0.04918638191706688,0.03943216933966706,0.458955223880597
21,5,4,Random Walk,ECH,2022-11-30,2023-12-22,0.03291885970379095,0.027119047667901054,0.0
21,5,4,Random Walk,EWW,2022-11-30,2023-12-22,0.032181627458329094,0.02489602007393897,0.0
21,5,4,Random Walk,EWZ,2022-11-30,2023-12-22,0.0382911639792641,0.03043288546120223,0.0
21,5,4,Random Walk,GXG,2022-11-30,2023-12-22,0.03722226901630466,0.02989726273769947,0.0
21,5,4,Historical Mean,ECH,2022-11-30,2023-12-22,0.03304206124108171,0.02720095623459684,0.5
21,5,4,Historical Mean,EWW,2022-11-30,2023-12-22,0.03223170472576977,0.024830483137308085,0.5410447761194029
21,5,4,Historical Mean,EWZ,2022-11-30,2023-12-22,0.038651378284895996,0.030526950123324542,0.5335820895522388
21,5,4,Historical Mean,GXG,2022-11-30,2023-12-22,0.03772934962365893,0.030245003316693084,0.48880597014925375
21,5,4,AR Linear,ECH,2022-11-30,2023-12-22,0.033089490331894164,0.027288578075681684,0.4552238805970149
21,5,4,AR Linear,EWW,2022-11-30,2023-12-22,0.032177663985742545,0.024922836303204007,0.48507462686567165
21,5,4,AR Linear,EWZ,2022-11-30,2023-12-22,0.038622249196139075,0.030707620663466273,0.43283582089552236
21,5,4,AR Linear,GXG,2022-11-30,2023-12-22,0.03709893789328201,0.02967015108262483,0.5447761194029851
21,5,4,ARIMA,ECH,2022-11-30,2023-12-22,0.03482580186079507,0.028163610519917757,0.4925373134328358
21,5,4,ARIMA,EWW,2022-11-30,2023-12-22,0.033084591727529644,0.02522687088561942,0.5149253731343284
21,5,4,ARIMA,EWZ,2022-11-30,2023-12-22,0.039085695238889356,0.030922767388792384,0.5074626865671642
21,5,4,ARIMA,GXG,2022-11-30,2023-12-22,0.038846603987324486,0.030928644355613096,0.4962686567164179
21,5,4,ARCH,ECH,2022-11-30,2023-12-22,0.032921573802902164,0.027131294615027144,0.44402985074626866
21,5,4,ARCH,EWW,2022-11-30,2023-12-22,0.032179249729562424,0.024895717719345265,0.5
21,5,4,ARCH,EWZ,2022-11-30,2023-12-22,0.03832296393594662,0.0307954838426711,0.458955223880597
21,5,4,ARCH,GXG,2022-11-30,2023-12-22,0.037096709047160115,0.02977337735342534,0.5373134328358209
21,5,4,GARCH,ECH,2022-11-30,2023-12-22,0.03293225957751386,0.027168973330574678,0.44402985074626866
21,5,4,GARCH,EWW,2022-11-30,2023-12-22,0.03217998100921328,0.02490164232300893,0.5
21,5,4,GARCH,EWZ,2022-11-30,2023-12-22,0.03932054518840587,0.03227099558821845,0.458955223880597
21,5,4,GARCH,GXG,2022-11-30,2023-12-22,0.03748198302750519,0.029944250694364634,0.5373134328358209
21,5,4,VAR,ECH,2022-11-30,2023-12-22,0.03293120701583611,0.02711703377607172,0.5111940298507462
21,5,4,VAR,EWW,2022-11-30,2023-12-22,0.03215490732690965,0.024952445938012418,0.5111940298507462
21,5,4,VAR,EWZ,2022-11-30,2023-12-22,0.03818934514741143,0.03062705305223771,0.4701492537313433
21,5,4,VAR,GXG,2022-11-30,2023-12-22,0.03719914727032448,0.02985585878224753,0.5223880597014925
21,5,4,Ridge,ECH,2022-11-30,2023-12-22,0.032764351298689716,0.027039731509286565,0.5410447761194029
21,5,4,Ridge,EWW,2022-11-30,2023-12-22,0.03195399476632632,0.024810974158502194,0.582089552238806
21,5,4,Ridge,EWZ,2022-11-30,2023-12-22,0.04281550793727308,0.034133008229631306,0.4626865671641791
21,5,4,Ridge,GXG,2022-11-30,2023-12-22,0.03939150528158463,0.03225421479787265,0.4626865671641791
21,5,4,MLP,ECH,2022-11-30,2023-12-22,0.12246260056282805,0.0892937593122659,0.5
21,5,4,MLP,EWW,2022-11-30,2023-12-22,0.10177112946707473,0.0786600385209927,0.4701492537313433
21,5,4,MLP,EWZ,2022-11-30,2023-12-22,0.11903917213624102,0.0910669286757323,0.5
21,5,4,MLP,GXG,2022-11-30,2023-12-22,0.1440609172741731,0.10586233727762161,0.503731343283582
